task_id,persona,primary_dimension,secondary_dimension,sort_mode,hotel_id,hotel_name,n_respondents,n_shown,n_chosen,share,share_pct,rank_in_group,mean_neg_log_position,spatial,accessibility,facility,economic,disruption,price_lkr,rating,star,distance_km
t10,Business traveller,accessibility,facility,distance,lp6557c6e0,Granbell Hotel Colombo,100,100,0,0.0,0.0,30,-2.9957,0.312,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t10,Business traveller,accessibility,facility,distance,lp741c5,Cinnamon Red Colombo,100,100,0,0.0,0.0,29,-2.7081,0.531,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t10,Business traveller,accessibility,facility,distance,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,100,100,0,0.0,0.0,28,-3.2958,0.094,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t10,Business traveller,accessibility,facility,distance,lp655a9e91,Zest Metropole,100,100,0,0.0,0.0,27,-3.3322,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t10,Business traveller,accessibility,facility,distance,lp656d3aa9,Sofia Colombo City Hotel,100,100,0,0.0,0.0,26,-2.8332,0.469,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t10,Business traveller,accessibility,facility,distance,lp803e1,Galle Face Hotel,100,100,0,0.0,0.0,25,-3.1355,0.25,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t10,Business traveller,accessibility,facility,distance,lpb1537,Shangri-La Colombo,100,100,0,0.0,0.0,24,-3.2189,0.219,0.188,0.9281,0.031,0.4,68781,4.7,5,1.9
t10,Business traveller,accessibility,facility,distance,lp3e58e,The Kingsbury Colombo,100,100,0,0.0,0.0,23,-3.4012,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t10,Business traveller,accessibility,facility,distance,lp30277,Hilton Colombo Residence,100,100,0,0.0,0.0,22,-2.3979,0.656,0.719,0.9062,0.188,0.55,43133,4.4,5,0.9
t10,Business traveller,accessibility,facility,distance,lp67708,Supun Arcade Residency,100,100,0,0.0,0.0,21,-1.7918,0.781,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t10,Business traveller,accessibility,facility,distance,lp7c172,Mirage Colombo,100,100,0,0.0,0.0,20,-2.7726,0.562,0.156,0.6328,0.75,0.8,20482,3.8,4,6.3
t10,Business traveller,accessibility,facility,distance,lp33ddb,"Taj Samudra, Colombo",100,100,0,0.0,0.0,19,-3.1781,0.281,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t10,Business traveller,accessibility,facility,distance,lpa0a8a,NH Collection Colombo,100,100,0,0.0,0.0,18,-2.8904,0.438,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t10,Business traveller,accessibility,facility,distance,lp1bc0d,Hilton Colombo Hotel,100,100,1,0.01,1.0,4,-3.2581,0.188,0.031,0.8547,0.125,0.475,47767,4.2,5,1.9
t10,Business traveller,accessibility,facility,distance,lp71118,CityRest Fort,100,100,0,0.0,0.0,17,-3.3673,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t10,Business traveller,accessibility,facility,distance,lp43673,Pegasus Reef - A Beach Resort in Colombo,100,100,0,0.0,0.0,16,-3.4657,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t10,Business traveller,accessibility,facility,distance,lpc0df6,Fern Colombo,100,100,20,0.2,20.0,3,-1.0986,0.875,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t10,Business traveller,accessibility,facility,distance,lp6574b103,"Amari Colombo, Sri Lanka",100,100,0,0.0,0.0,15,-3.0445,0.375,0.688,0.8687,0.219,0.4,42203,4.5,5,2.2
t10,Business traveller,accessibility,facility,distance,lp81760,The Steuart by Citrus,100,100,0,0.0,0.0,14,-3.434,0.031,0.094,0.4266,0.625,0.5,22604,4.2,4,2.2
t10,Business traveller,accessibility,facility,distance,lp67286,Colombo Court Hotel & Spa,100,100,0,0.0,0.0,13,-1.9459,0.812,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t10,Business traveller,accessibility,facility,distance,lpc08f9,Morven Hotel Colombo,100,100,0,0.0,0.0,12,-3.091,0.344,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t10,Business traveller,accessibility,facility,distance,lp857b8,Zylan Colombo,100,100,30,0.3,30.0,2,-0.6931,0.938,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t10,Business traveller,accessibility,facility,distance,lp72a36,Best Western Elyon Colombo,100,100,49,0.49,49.0,1,0.0,0.969,0.75,0.5687,0.812,0.875,19568,4.2,4,5.1
t10,Business traveller,accessibility,facility,distance,lp800a1,Nyne Hotels Lake Lodge - Colombo,100,100,0,0.0,0.0,11,-2.4849,0.594,0.625,0.5094,0.25,0.2,39335,4.6,4,1.5
t10,Business traveller,accessibility,facility,distance,lp656d40c7,Sheraton Colombo Hotel,100,100,0,0.0,0.0,10,-2.9444,0.406,0.656,0.7312,0.062,0.4,56627,4.7,5,2.2
t10,Business traveller,accessibility,facility,distance,lp40d3f,Global Towers Hotel & Apartments,100,100,0,0.0,0.0,9,-2.1972,0.688,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t10,Business traveller,accessibility,facility,distance,lp5f0e5,Paradise Road Tintagel Colombo,100,100,0,0.0,0.0,8,-1.6094,0.844,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t10,Business traveller,accessibility,facility,distance,lp6e625,Hotel Janaki,100,100,0,0.0,0.0,7,-1.3863,0.906,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t10,Business traveller,accessibility,facility,distance,lp76eba,Radisson Hotel Colombo,100,100,0,0.0,0.0,6,-2.3026,0.719,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t10,Business traveller,accessibility,facility,distance,lp65589ffb,MaRadha Colombo,100,100,0,0.0,0.0,31,-2.5649,0.625,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t10,Business traveller,accessibility,facility,distance,lp6f007,Clock Inn Colombo,100,100,0,0.0,0.0,32,-2.0794,0.75,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t10,Business traveller,accessibility,facility,price_asc,lp102b02,Marino Beach Colombo,7,7,0,0.0,0.0,32,-2.8332,0.5,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t10,Business traveller,accessibility,facility,price_asc,lp6557c6e0,Granbell Hotel Colombo,7,7,0,0.0,0.0,6,-2.7726,0.312,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t10,Business traveller,accessibility,facility,price_asc,lp741c5,Cinnamon Red Colombo,7,7,0,0.0,0.0,17,-2.9957,0.531,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t10,Business traveller,accessibility,facility,price_asc,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,7,7,0,0.0,0.0,4,-2.7081,0.094,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t10,Business traveller,accessibility,facility,price_asc,lp655a9e91,Zest Metropole,7,7,0,0.0,0.0,30,-2.3979,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t10,Business traveller,accessibility,facility,price_asc,lp656d3aa9,Sofia Colombo City Hotel,7,7,0,0.0,0.0,29,-2.5649,0.469,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t10,Business traveller,accessibility,facility,price_asc,lp803e1,Galle Face Hotel,7,7,0,0.0,0.0,28,-3.1355,0.25,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t10,Business traveller,accessibility,facility,price_asc,lpb1537,Shangri-La Colombo,7,7,0,0.0,0.0,27,-3.434,0.219,0.188,0.9281,0.031,0.4,68781,4.7,5,1.9
t10,Business traveller,accessibility,facility,price_asc,lp3e58e,The Kingsbury Colombo,7,7,0,0.0,0.0,26,-3.091,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t10,Business traveller,accessibility,facility,price_asc,lp30277,Hilton Colombo Residence,7,7,0,0.0,0.0,25,-3.2581,0.656,0.719,0.9062,0.188,0.55,43133,4.4,5,0.9
t10,Business traveller,accessibility,facility,price_asc,lp67708,Supun Arcade Residency,7,7,0,0.0,0.0,24,-2.1972,0.781,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t10,Business traveller,accessibility,facility,price_asc,lp7c172,Mirage Colombo,7,7,0,0.0,0.0,23,-2.0794,0.562,0.156,0.6328,0.75,0.8,20482,3.8,4,6.3
t10,Business traveller,accessibility,facility,price_asc,lp33ddb,"Taj Samudra, Colombo",7,7,0,0.0,0.0,22,-3.2958,0.281,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t10,Business traveller,accessibility,facility,price_asc,lpa0a8a,NH Collection Colombo,7,7,0,0.0,0.0,21,-3.0445,0.438,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t10,Business traveller,accessibility,facility,price_asc,lp1bc0d,Hilton Colombo Hotel,7,7,0,0.0,0.0,20,-3.3322,0.188,0.031,0.8547,0.125,0.475,47767,4.2,5,1.9
t10,Business traveller,accessibility,facility,price_asc,lp71118,CityRest Fort,7,7,1,0.142857,14.29,3,0.0,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t10,Business traveller,accessibility,facility,price_asc,lp43673,Pegasus Reef - A Beach Resort in Colombo,7,7,0,0.0,0.0,31,-1.9459,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t10,Business traveller,accessibility,facility,price_asc,lpc0df6,Fern Colombo,7,7,0,0.0,0.0,18,-1.6094,0.875,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t10,Business traveller,accessibility,facility,price_asc,lp6574b103,"Amari Colombo, Sri Lanka",7,7,0,0.0,0.0,16,-3.2189,0.375,0.688,0.8687,0.219,0.4,42203,4.5,5,2.2
t10,Business traveller,accessibility,facility,price_asc,lp81760,The Steuart by Citrus,7,7,0,0.0,0.0,15,-2.4849,0.031,0.094,0.4266,0.625,0.5,22604,4.2,4,2.2
t10,Business traveller,accessibility,facility,price_asc,lp67286,Colombo Court Hotel & Spa,7,7,0,0.0,0.0,14,-3.3673,0.812,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t10,Business traveller,accessibility,facility,price_asc,lpc08f9,Morven Hotel Colombo,7,7,0,0.0,0.0,13,-2.3026,0.344,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t10,Business traveller,accessibility,facility,price_asc,lp857b8,Zylan Colombo,7,7,0,0.0,0.0,12,-2.8904,0.938,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t10,Business traveller,accessibility,facility,price_asc,lp72a36,Best Western Elyon Colombo,7,7,0,0.0,0.0,11,-1.7918,0.969,0.75,0.5687,0.812,0.875,19568,4.2,4,5.1
t10,Business traveller,accessibility,facility,price_asc,lp800a1,Nyne Hotels Lake Lodge - Colombo,7,7,0,0.0,0.0,10,-3.1781,0.594,0.625,0.5094,0.25,0.2,39335,4.6,4,1.5
t10,Business traveller,accessibility,facility,price_asc,lp656d40c7,Sheraton Colombo Hotel,7,7,0,0.0,0.0,9,-3.4012,0.406,0.656,0.7312,0.062,0.4,56627,4.7,5,2.2
t10,Business traveller,accessibility,facility,price_asc,lp40d3f,Global Towers Hotel & Apartments,7,7,0,0.0,0.0,8,-1.3863,0.688,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t10,Business traveller,accessibility,facility,price_asc,lp5f0e5,Paradise Road Tintagel Colombo,7,7,0,0.0,0.0,7,-3.4657,0.844,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t10,Business traveller,accessibility,facility,price_asc,lp6e625,Hotel Janaki,7,7,2,0.285714,28.57,2,-1.0986,0.906,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t10,Business traveller,accessibility,facility,price_asc,lp76eba,Radisson Hotel Colombo,7,7,0,0.0,0.0,5,-2.6391,0.719,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t10,Business traveller,accessibility,facility,price_asc,lp65589ffb,MaRadha Colombo,7,7,0,0.0,0.0,19,-2.9444,0.625,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t10,Business traveller,accessibility,facility,price_asc,lp6f007,Clock Inn Colombo,7,7,4,0.571429,57.14,1,-0.6931,0.75,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t10,Business traveller,accessibility,facility,price_desc,lp102b02,Marino Beach Colombo,5,5,0,0.0,0.0,4,-2.7726,0.5,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t10,Business traveller,accessibility,facility,price_desc,lp6557c6e0,Granbell Hotel Colombo,5,5,0,0.0,0.0,30,-2.8332,0.312,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t10,Business traveller,accessibility,facility,price_desc,lp741c5,Cinnamon Red Colombo,5,5,0,0.0,0.0,29,-2.5649,0.531,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t10,Business traveller,accessibility,facility,price_desc,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,5,5,0,0.0,0.0,28,-2.8904,0.094,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t10,Business traveller,accessibility,facility,price_desc,lp655a9e91,Zest Metropole,5,5,0,0.0,0.0,27,-3.091,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t10,Business traveller,accessibility,facility,price_desc,lp656d3aa9,Sofia Colombo City Hotel,5,5,0,0.0,0.0,26,-2.9957,0.469,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t10,Business traveller,accessibility,facility,price_desc,lp803e1,Galle Face Hotel,5,5,0,0.0,0.0,25,-2.3026,0.25,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t10,Business traveller,accessibility,facility,price_desc,lpb1537,Shangri-La Colombo,5,5,1,0.2,20.0,3,-0.6931,0.219,0.188,0.9281,0.031,0.4,68781,4.7,5,1.9
t10,Business traveller,accessibility,facility,price_desc,lp3e58e,The Kingsbury Colombo,5,5,0,0.0,0.0,24,-2.3979,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t10,Business traveller,accessibility,facility,price_desc,lp30277,Hilton Colombo Residence,5,5,0,0.0,0.0,23,-1.9459,0.656,0.719,0.9062,0.188,0.55,43133,4.4,5,0.9
t10,Business traveller,accessibility,facility,price_desc,lp67708,Supun Arcade Residency,5,5,0,0.0,0.0,22,-3.1781,0.781,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t10,Business traveller,accessibility,facility,price_desc,lp7c172,Mirage Colombo,5,5,0,0.0,0.0,21,-3.2189,0.562,0.156,0.6328,0.75,0.8,20482,3.8,4,6.3
t10,Business traveller,accessibility,facility,price_desc,lp33ddb,"Taj Samudra, Colombo",5,5,0,0.0,0.0,20,-1.7918,0.281,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t10,Business traveller,accessibility,facility,price_desc,lpa0a8a,NH Collection Colombo,5,5,0,0.0,0.0,19,-2.4849,0.438,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t10,Business traveller,accessibility,facility,price_desc,lp1bc0d,Hilton Colombo Hotel,5,5,0,0.0,0.0,18,-1.6094,0.188,0.031,0.8547,0.125,0.475,47767,4.2,5,1.9
t10,Business traveller,accessibility,facility,price_desc,lp71118,CityRest Fort,5,5,0,0.0,0.0,17,-3.4657,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t10,Business traveller,accessibility,facility,price_desc,lp43673,Pegasus Reef - A Beach Resort in Colombo,5,5,0,0.0,0.0,16,-3.2581,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t10,Business traveller,accessibility,facility,price_desc,lpc0df6,Fern Colombo,5,5,0,0.0,0.0,15,-3.3322,0.875,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t10,Business traveller,accessibility,facility,price_desc,lp6574b103,"Amari Colombo, Sri Lanka",5,5,0,0.0,0.0,14,-2.0794,0.375,0.688,0.8687,0.219,0.4,42203,4.5,5,2.2
t10,Business traveller,accessibility,facility,price_desc,lp81760,The Steuart by Citrus,5,5,0,0.0,0.0,13,-3.0445,0.031,0.094,0.4266,0.625,0.5,22604,4.2,4,2.2
t10,Business traveller,accessibility,facility,price_desc,lp67286,Colombo Court Hotel & Spa,5,5,0,0.0,0.0,12,-1.3863,0.812,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t10,Business traveller,accessibility,facility,price_desc,lpc08f9,Morven Hotel Colombo,5,5,0,0.0,0.0,11,-3.1355,0.344,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t10,Business traveller,accessibility,facility,price_desc,lp857b8,Zylan Colombo,5,5,0,0.0,0.0,10,-2.7081,0.938,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t10,Business traveller,accessibility,facility,price_desc,lp72a36,Best Western Elyon Colombo,5,5,0,0.0,0.0,9,-3.2958,0.969,0.75,0.5687,0.812,0.875,19568,4.2,4,5.1
t10,Business traveller,accessibility,facility,price_desc,lp800a1,Nyne Hotels Lake Lodge - Colombo,5,5,0,0.0,0.0,8,-2.1972,0.594,0.625,0.5094,0.25,0.2,39335,4.6,4,1.5
t10,Business traveller,accessibility,facility,price_desc,lp656d40c7,Sheraton Colombo Hotel,5,5,1,0.2,20.0,2,-1.0986,0.406,0.656,0.7312,0.062,0.4,56627,4.7,5,2.2
t10,Business traveller,accessibility,facility,price_desc,lp40d3f,Global Towers Hotel & Apartments,5,5,0,0.0,0.0,7,-3.3673,0.688,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t10,Business traveller,accessibility,facility,price_desc,lp5f0e5,Paradise Road Tintagel Colombo,5,5,3,0.6,60.0,1,0.0,0.844,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t10,Business traveller,accessibility,facility,price_desc,lp6e625,Hotel Janaki,5,5,0,0.0,0.0,6,-3.4012,0.906,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t10,Business traveller,accessibility,facility,price_desc,lp76eba,Radisson Hotel Colombo,5,5,0,0.0,0.0,5,-2.9444,0.719,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t10,Business traveller,accessibility,facility,price_desc,lp65589ffb,MaRadha Colombo,5,5,0,0.0,0.0,31,-2.6391,0.625,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t10,Business traveller,accessibility,facility,price_desc,lp6f007,Clock Inn Colombo,5,5,0,0.0,0.0,32,-3.434,0.75,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t10,Business traveller,accessibility,facility,rating,lp102b02,Marino Beach Colombo,23,23,0,0.0,0.0,4,-1.6094,0.5,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t10,Business traveller,accessibility,facility,rating,lp6557c6e0,Granbell Hotel Colombo,23,23,0,0.0,0.0,30,-1.9459,0.312,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t10,Business traveller,accessibility,facility,rating,lp741c5,Cinnamon Red Colombo,23,23,0,0.0,0.0,29,-2.3979,0.531,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t10,Business traveller,accessibility,facility,rating,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,23,23,0,0.0,0.0,28,-3.091,0.094,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t10,Business traveller,accessibility,facility,rating,lp655a9e91,Zest Metropole,23,23,0,0.0,0.0,27,-2.8904,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t10,Business traveller,accessibility,facility,rating,lp656d3aa9,Sofia Colombo City Hotel,23,23,0,0.0,0.0,26,-2.8332,0.469,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t10,Business traveller,accessibility,facility,rating,lp803e1,Galle Face Hotel,23,23,0,0.0,0.0,25,-2.6391,0.25,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t10,Business traveller,accessibility,facility,rating,lpb1537,Shangri-La Colombo,23,23,7,0.304348,30.43,2,-1.0986,0.219,0.188,0.9281,0.031,0.4,68781,4.7,5,1.9
t10,Business traveller,accessibility,facility,rating,lp3e58e,The Kingsbury Colombo,23,23,0,0.0,0.0,24,-3.1355,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t10,Business traveller,accessibility,facility,rating,lp30277,Hilton Colombo Residence,23,23,0,0.0,0.0,23,-2.7726,0.656,0.719,0.9062,0.188,0.55,43133,4.4,5,0.9
t10,Business traveller,accessibility,facility,rating,lp67708,Supun Arcade Residency,23,23,0,0.0,0.0,22,-3.3322,0.781,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t10,Business traveller,accessibility,facility,rating,lp7c172,Mirage Colombo,23,23,0,0.0,0.0,21,-3.4012,0.562,0.156,0.6328,0.75,0.8,20482,3.8,4,6.3
t10,Business traveller,accessibility,facility,rating,lp33ddb,"Taj Samudra, Colombo",23,23,0,0.0,0.0,20,-2.7081,0.281,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t10,Business traveller,accessibility,facility,rating,lpa0a8a,NH Collection Colombo,23,23,0,0.0,0.0,19,-1.7918,0.438,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t10,Business traveller,accessibility,facility,rating,lp1bc0d,Hilton Colombo Hotel,23,23,0,0.0,0.0,18,-3.0445,0.188,0.031,0.8547,0.125,0.475,47767,4.2,5,1.9
t10,Business traveller,accessibility,facility,rating,lp71118,CityRest Fort,23,23,0,0.0,0.0,17,-3.4657,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t10,Business traveller,accessibility,facility,rating,lp43673,Pegasus Reef - A Beach Resort in Colombo,23,23,0,0.0,0.0,31,-3.2958,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
t10,Business traveller,accessibility,facility,rating,lpc0df6,Fern Colombo,23,23,0,0.0,0.0,16,-3.2189,0.875,0.938,0.1422,0.844,0.75,16245,4.0,3,1.8
t10,Business traveller,accessibility,facility,rating,lp6574b103,"Amari Colombo, Sri Lanka",23,23,0,0.0,0.0,15,-2.4849,0.375,0.688,0.8687,0.219,0.4,42203,4.5,5,2.2
t10,Business traveller,accessibility,facility,rating,lp81760,The Steuart by Citrus,23,23,0,0.0,0.0,14,-3.1781,0.031,0.094,0.4266,0.625,0.5,22604,4.2,4,2.2
t10,Business traveller,accessibility,facility,rating,lp67286,Colombo Court Hotel & Spa,23,23,0,0.0,0.0,13,-2.3026,0.812,0.844,0.5938,0.094,0.725,52144,4.5,4,3.3
t10,Business traveller,accessibility,facility,rating,lpc08f9,Morven Hotel Colombo,23,23,0,0.0,0.0,12,-2.5649,0.344,0.5,0.6703,0.688,0.2,21054,4.5,4,2.1
t10,Business traveller,accessibility,facility,rating,lp857b8,Zylan Colombo,23,23,0,0.0,0.0,11,-2.0794,0.938,0.969,0.6047,0.438,0.8,34557,4.5,4,2.0
t10,Business traveller,accessibility,facility,rating,lp72a36,Best Western Elyon Colombo,23,23,0,0.0,0.0,10,-2.9444,0.969,0.75,0.5687,0.812,0.875,19568,4.2,4,5.1
t10,Business traveller,accessibility,facility,rating,lp800a1,Nyne Hotels Lake Lodge - Colombo,23,23,0,0.0,0.0,9,-1.3863,0.594,0.625,0.5094,0.25,0.2,39335,4.6,4,1.5
t10,Business traveller,accessibility,facility,rating,lp656d40c7,Sheraton Colombo Hotel,23,23,5,0.217391,21.74,3,-0.6931,0.406,0.656,0.7312,0.062,0.4,56627,4.7,5,2.2
t10,Business traveller,accessibility,facility,rating,lp40d3f,Global Towers Hotel & Apartments,23,23,0,0.0,0.0,8,-3.434,0.688,0.281,0.5375,0.875,0.725,16041,3.5,4,5.6
t10,Business traveller,accessibility,facility,rating,lp5f0e5,Paradise Road Tintagel Colombo,23,23,0,0.0,0.0,7,-2.1972,0.844,0.906,0.8687,0.0,0.85,96633,4.5,5,1.7
t10,Business traveller,accessibility,facility,rating,lp6e625,Hotel Janaki,23,23,0,0.0,0.0,6,-3.2581,0.906,0.875,0.2188,0.906,0.825,15319,4.0,3,4.2
t10,Business traveller,accessibility,facility,rating,lp76eba,Radisson Hotel Colombo,23,23,0,0.0,0.0,5,-2.9957,0.719,0.375,0.4703,0.562,0.8,27402,4.2,4,5.0
t10,Business traveller,accessibility,facility,rating,lp65589ffb,MaRadha Colombo,23,23,11,0.478261,47.83,1,0.0,0.625,0.438,0.325,0.406,0.675,35408,4.8,3,3.6
t10,Business traveller,accessibility,facility,rating,lp6f007,Clock Inn Colombo,23,23,0,0.0,0.0,32,-3.3673,0.75,0.562,0.0563,0.938,0.625,13715,3.8,2,3.4
t10,Business traveller,accessibility,facility,travel,lp102b02,Marino Beach Colombo,66,65,0,0.0,0.0,5,-2.8904,0.5,0.469,0.9047,0.469,0.625,30177,4.6,5,3.2
t10,Business traveller,accessibility,facility,travel,lp6557c6e0,Granbell Hotel Colombo,66,65,0,0.0,0.0,30,-2.4849,0.312,0.594,0.5422,0.5,0.35,28807,4.6,4,2.3
t10,Business traveller,accessibility,facility,travel,lp741c5,Cinnamon Red Colombo,66,65,0,0.0,0.0,29,-2.3026,0.531,0.781,0.6266,0.375,0.35,36530,4.5,4,1.9
t10,Business traveller,accessibility,facility,travel,lp9855f,Fairway Colombo - Sri Lanka's First Hotel With Robot Technology,66,65,0,0.0,0.0,28,-3.2581,0.094,0.125,0.525,0.531,0.5,28429,4.2,4,2.1
t10,Business traveller,accessibility,facility,travel,lp655a9e91,Zest Metropole,66,65,0,0.0,0.0,27,-3.2958,0.125,0.219,0.5375,0.656,0.5,21223,4.3,4,2.0
t10,Business traveller,accessibility,facility,travel,lp656d3aa9,Sofia Colombo City Hotel,66,65,0,0.0,0.0,26,-2.7081,0.469,0.531,0.5922,0.594,0.35,23620,4.3,4,2.4
t10,Business traveller,accessibility,facility,travel,lp803e1,Galle Face Hotel,66,65,0,0.0,0.0,25,-2.9444,0.25,0.406,0.8141,0.281,0.4,38531,4.5,5,1.8
t10,Business traveller,accessibility,facility,travel,lpb1537,Shangri-La Colombo,66,65,0,0.0,0.0,24,-3.2189,0.219,0.188,0.9281,0.031,0.4,68781,4.7,5,1.9
t10,Business traveller,accessibility,facility,travel,lp3e58e,The Kingsbury Colombo,66,65,0,0.0,0.0,23,-3.434,0.062,0.062,0.8766,0.312,0.55,37025,4.2,5,2.2
t10,Business traveller,accessibility,facility,travel,lp30277,Hilton Colombo Residence,66,65,0,0.0,0.0,22,-2.0794,0.656,0.719,0.9062,0.188,0.55,43133,4.4,5,0.9
t10,Business traveller,accessibility,facility,travel,lp67708,Supun Arcade Residency,66,65,0,0.0,0.0,21,-2.9957,0.781,0.344,0.4906,0.719,0.725,20768,3.8,4,5.7
t10,Business traveller,accessibility,facility,travel,lp7c172,Mirage Colombo,66,65,0,0.0,0.0,20,-3.1781,0.562,0.156,0.6328,0.75,0.8,20482,3.8,4,6.3
t10,Business traveller,accessibility,facility,travel,lp33ddb,"Taj Samudra, Colombo",66,65,0,0.0,0.0,19,-3.1355,0.281,0.312,0.9016,0.156,0.55,43993,4.5,5,1.7
t10,Business traveller,accessibility,facility,travel,lpa0a8a,NH Collection Colombo,66,65,0,0.0,0.0,18,-1.7918,0.438,0.812,0.9594,0.344,0.325,36981,4.6,5,2.0
t10,Business traveller,accessibility,facility,travel,lp1bc0d,Hilton Colombo Hotel,66,65,0,0.0,0.0,17,-3.4012,0.188,0.031,0.8547,0.125,0.475,47767,4.2,5,1.9
t10,Business traveller,accessibility,facility,travel,lp71118,CityRest Fort,66,66,0,0.0,0.0,16,-3.3089,0.156,0.25,0.1922,0.969,0.45,11502,3.5,3,2.0
t10,Business traveller,accessibility,facility,travel,lp43673,Pegasus Reef - A Beach Resort in Colombo,66,65,0,0.0,0.0,15,-3.4657,0.0,0.0,0.5859,0.781,0.95,20121,4.0,4,8.1
